Date,price,crop,district,lag_1,lag_2,lag_3,lag_13,rolling_mean_4,rolling_std_4
2021-08-29,175.0,Beans,Matale,195.0,151.25,107.5,280.0,157.1875,37.64382142751538
2021-09-05,155.0,Beans,Matale,175.0,195.0,151.25,315.0,169.0625,20.191143891980612
2021-09-12,135.0,Beans,Matale,155.0,175.0,195.0,294.0,165.0,25.8198889747161
2021-09-19,90.0,Beans,Matale,135.0,155.0,175.0,273.0,138.75,36.37192140465865
2021-09-26,105.0,Beans,Matale,90.0,135.0,155.0,252.0,121.25,29.261749776799054
2021-10-03,155.0,Beans,Matale,105.0,90.0,135.0,231.0,121.25,29.261749776799054
2021-10-10,192.5,Beans,Matale,155.0,105.0,90.0,210.0,135.625,47.00952917583128
2021-10-17,230.0,Beans,Matale,192.5,155.0,105.0,185.0,170.625,53.40002340823456
2021-10-24,190.0,Beans,Matale,230.0,192.5,155.0,235.0,191.875,30.644126680328135
2021-10-31,180.0,Beans,Matale,190.0,230.0,192.5,245.0,198.125,21.925536861538088
2021-11-07,110.0,Beans,Matale,180.0,190.0,230.0,107.5,177.5,49.91659710623978
2021-11-14,265.0,Beans,Matale,110.0,180.0,190.0,151.25,186.25,63.42646661029342
2021-11-21,415.0,Beans,Matale,265.0,110.0,180.0,195.0,242.5,131.30752707543718
2021-11-28,325.0,Beans,Matale,415.0,265.0,110.0,175.0,278.75,128.281916106675
2021-12-05,285.0,Beans,Matale,325.0,415.0,265.0,155.0,322.5,66.52067347825037
2021-12-12,245.0,Beans,Matale,285.0,325.0,415.0,135.0,317.5,72.74384280931733
2021-12-19,345.0,Beans,Matale,245.0,285.0,325.0,90.0,300.0,44.34711565216693
2021-12-26,250.0,Beans,Matale,345.0,245.0,285.0,105.0,281.25,46.07511982259698
2022-01-02,345.0,Beans,Matale,250.0,345.0,245.0,155.0,296.25,56.32864872040398
2022-01-09,235.0,Beans,Matale,345.0,250.0,345.0,192.5,293.75,59.49439749533846
2022-01-16,247.5,Beans,Matale,235.0,345.0,250.0,230.0,269.375,50.84187086775364
2022-01-23,300.0,Beans,Matale,247.5,235.0,345.0,190.0,281.875,50.63657275132277
2022-01-30,375.0,Beans,Matale,300.0,247.5,235.0,180.0,289.375,63.6518852823701
2022-02-06,575.0,Beans,Matale,375.0,300.0,247.5,110.0,374.375,143.61950598717434
2022-02-13,370.0,Beans,Matale,575.0,375.0,300.0,265.0,405.0,118.3920042345203
2022-02-20,165.0,Beans,Matale,370.0,575.0,375.0,415.0,371.25,167.40046794040532
2022-02-27,175.0,Beans,Matale,165.0,370.0,575.0,325.0,321.25,193.70832885208284
2022-03-06,187.5,Beans,Matale,175.0,165.0,370.0,285.0,224.375,97.51869478891389
2022-03-13,425.0,Beans,Matale,187.5,175.0,165.0,245.0,238.125,124.92289288463773
2022-03-20,185.0,Beans,Matale,425.0,187.5,175.0,345.0,243.125,121.37021531935531
2022-03-27,155.0,Beans,Matale,185.0,425.0,187.5,250.0,238.125,125.45542036914948
2022-04-03,140.0,Beans,Matale,155.0,185.0,425.0,345.0,226.25,133.81423691072638
2022-04-10,365.0,Beans,Matale,140.0,155.0,185.0,235.0,211.25,104.19332992087357
2022-04-17,257.5,Beans,Matale,365.0,140.0,155.0,247.5,229.375,104.41054783880796
2022-04-24,150.0,Beans,Matale,257.5,365.0,140.0,300.0,228.125,105.62068531621385
2022-05-01,257.5,Beans,Matale,150.0,257.5,365.0,375.0,257.5,87.77338244973058
2022-05-08,405.0,Beans,Matale,257.5,150.0,257.5,575.0,267.5,104.74174589595754
2022-05-15,402.5,Beans,Matale,405.0,257.5,150.0,370.0,303.75,123.5330590031133
2022-05-22,400.0,Beans,Matale,402.5,405.0,257.5,165.0,366.25,72.52872993970507
2022-05-29,550.0,Beans,Matale,400.0,402.5,405.0,175.0,439.375,73.77824317958968
2022-06-05,427.5,Beans,Matale,550.0,400.0,402.5,187.5,445.0,71.09266253747057
2022-06-12,305.0,Beans,Matale,427.5,550.0,400.0,425.0,420.625,100.96152319902207
2022-06-19,575.0,Beans,Matale,305.0,427.5,550.0,185.0,464.375,124.27078967587947
2022-06-26,425.0,Beans,Matale,575.0,305.0,427.5,155.0,433.125,110.51724978481869
2022-07-03,375.0,Beans,Matale,425.0,575.0,305.0,140.0,420.0,114.455231422596
2022-07-10,195.0,Beans,Matale,375.0,425.0,575.0,365.0,392.5,156.71098663888674
2022-07-17,275.0,Beans,Matale,195.0,375.0,425.0,257.5,317.5,102.75375094532238
2022-07-24,375.0,Beans,Matale,275.0,195.0,375.0,150.0,305.0,87.17797887081352
2022-07-31,325.0,Beans,Matale,375.0,275.0,195.0,257.5,292.5,76.75719293112975
2022-08-07,292.5,Beans,Matale,325.0,375.0,275.0,405.0,316.875,43.9400633439083
2022-08-14,260.0,Beans,Matale,292.5,325.0,375.0,402.5,313.125,49.04823306365555
2022-08-21,335.0,Beans,Matale,260.0,292.5,325.0,400.0,303.125,33.99601692355553
2022-08-28,200.0,Beans,Matale,335.0,260.0,292.5,550.0,271.875,56.912762189161114
2022-09-04,387.5,Beans,Matale,200.0,335.0,260.0,427.5,295.625,82.47158601603347
2022-09-11,575.0,Beans,Matale,387.5,200.0,335.0,305.0,374.375,155.3272754541198
2022-09-18,475.0,Beans,Matale,575.0,387.5,200.0,575.0,409.375,159.2217400357125
2022-09-25,275.0,Beans,Matale,475.0,575.0,387.5,425.0,428.125,127.6286116041384
2022-10-02,200.0,Beans,Matale,275.0,475.0,575.0,375.0,381.25,173.6555498681226
2022-10-09,200.0,Beans,Matale,200.0,275.0,475.0,195.0,287.5,129.90381056766583
2022-10-16,287.5,Beans,Matale,200.0,200.0,275.0,275.0,240.625,47.186465220442315
2022-10-23,265.0,Beans,Matale,287.5,200.0,200.0,375.0,238.125,44.97105550610688
2022-10-30,275.0,Beans,Matale,265.0,287.5,200.0,325.0,256.875,39.017891195365046
2022-11-06,375.0,Beans,Matale,275.0,265.0,287.5,292.5,300.625,50.4304388902841
2022-11-13,475.0,Beans,Matale,375.0,275.0,265.0,260.0,347.5,98.44626283748245
2022-11-20,335.0,Beans,Matale,475.0,375.0,275.0,335.0,365.0,84.06346808612335
2022-11-27,335.0,Beans,Matale,335.0,475.0,375.0,200.0,380.0,66.08075867199679
2022-12-04,348.3333333333333,Beans,Matale,335.0,335.0,475.0,387.5,373.3333333333333,68.06859285554054
2022-12-11,361.6666666666667,Beans,Matale,348.3333333333333,335.0,335.0,575.0,345.0,12.765694770085148
2022-12-18,375.0,Beans,Matale,361.6666666666667,348.3333333333333,335.0,475.0,355.0,17.21325931647783
2022-12-25,410.0,Beans,Matale,375.0,361.6666666666667,348.3333333333333,275.0,373.75,26.505589906589666
2023-01-01,325.0,Beans,Matale,410.0,375.0,361.6666666666667,200.0,367.9166666666667,35.12873151393016
2023-01-08,300.0,Beans,Matale,325.0,410.0,375.0,200.0,352.5,49.413223601245484
2023-01-15,275.0,Beans,Matale,300.0,325.0,410.0,287.5,327.5,58.66571968932702
2023-01-22,375.0,Beans,Matale,275.0,300.0,325.0,265.0,318.75,42.69562819149865
2023-01-29,210.0,Beans,Matale,375.0,275.0,300.0,275.0,290.0,68.19090848492955
2023-02-05,350.0,Beans,Matale,210.0,375.0,275.0,375.0,302.5,74.88880646220345
2023-02-12,325.0,Beans,Matale,350.0,210.0,375.0,475.0,315.0,72.91547618075806
2023-02-19,365.0,Beans,Matale,325.0,350.0,210.0,335.0,312.5,70.29698902987735
2023-02-26,325.0,Beans,Matale,365.0,325.0,350.0,335.0,341.25,19.73786547054556
2023-03-05,210.0,Beans,Matale,325.0,365.0,325.0,348.3333333333333,306.25,66.87986742411127
2023-03-12,210.0,Beans,Matale,210.0,325.0,365.0,361.6666666666667,277.5,79.63458210266886
2023-03-19,180.0,Beans,Matale,210.0,210.0,325.0,375.0,231.25,64.08002808988192
2023-03-26,140.0,Beans,Matale,180.0,210.0,210.0,410.0,185.0,33.16624790355503
2023-04-02,130.0,Beans,Matale,140.0,180.0,210.0,325.0,165.0,36.968455021365735
2023-04-09,100.0,Beans,Matale,130.0,140.0,180.0,300.0,137.5,33.0403793359996
2023-04-16,92.5,Beans,Matale,100.0,130.0,140.0,275.0,115.625,22.946949688359226
2023-04-23,85.0,Beans,Matale,92.5,100.0,130.0,375.0,101.875,19.724667297576755
2023-04-30,155.0,Beans,Matale,85.0,92.5,100.0,210.0,108.125,31.844348007143935
2023-05-07,240.0,Beans,Matale,155.0,85.0,92.5,350.0,143.125,71.80340637230763
2023-05-14,325.0,Beans,Matale,240.0,155.0,85.0,325.0,201.25,104.03324789059857
2023-05-21,360.0,Beans,Matale,325.0,240.0,155.0,365.0,270.0,91.74239296348613
2023-05-28,215.0,Beans,Matale,360.0,325.0,240.0,325.0,285.0,68.67799259345533
2023-06-04,235.0,Beans,Matale,215.0,360.0,325.0,210.0,283.75,69.80627956471184
2023-06-11,325.0,Beans,Matale,235.0,215.0,360.0,210.0,283.75,69.80627956471184
2023-06-18,365.0,Beans,Matale,325.0,235.0,215.0,180.0,285.0,71.64728420068253
2023-06-25,380.0,Beans,Matale,365.0,325.0,235.0,140.0,326.25,65.11208285205873
2023-07-02,425.0,Beans,Matale,380.0,365.0,325.0,130.0,373.75,41.306779104645926
2023-07-09,275.0,Beans,Matale,425.0,380.0,365.0,100.0,361.25,62.89872812704576
2023-07-16,400.0,Beans,Matale,275.0,425.0,380.0,92.5,370.0,65.9545297913647
2023-07-23,370.0,Beans,Matale,400.0,275.0,425.0,85.0,367.5,65.63789555838417
2023-07-30,355.0,Beans,Matale,370.0,400.0,275.0,155.0,350.0,53.385391260156744
2023-08-06,405.0,Beans,Matale,355.0,370.0,400.0,240.0,382.5,23.979157616563807
2023-08-13,315.0,Beans,Matale,405.0,355.0,370.0,325.0,361.25,37.277115410575284
2023-08-20,365.0,Beans,Matale,315.0,405.0,355.0,360.0,360.0,36.968455021364946
2023-08-27,365.0,Beans,Matale,365.0,315.0,405.0,215.0,362.5,36.85557397916018
2023-09-03,285.0,Beans,Matale,365.0,365.0,315.0,235.0,332.5,39.475730941090355
2023-09-10,205.0,Beans,Matale,285.0,365.0,365.0,325.0,305.0,76.59416862050726
2023-09-17,325.0,Beans,Matale,205.0,285.0,365.0,365.0,295.0,68.31300510639758
2023-09-24,310.0,Beans,Matale,325.0,205.0,285.0,380.0,281.25,53.44389581608025
2023-10-01,275.0,Beans,Matale,310.0,325.0,205.0,425.0,278.75,53.443895816080264
2023-10-08,235.0,Beans,Matale,275.0,310.0,325.0,275.0,286.25,40.07804885470398
2023-10-15,305.0,Beans,Matale,235.0,275.0,310.0,400.0,281.25,34.490336810958716
2023-10-22,375.0,Beans,Matale,305.0,235.0,275.0,370.0,297.5,59.09032633745309
2023-10-29,480.0,Beans,Matale,375.0,305.0,235.0,355.0,348.75,104.51275839181878
2023-11-05,375.0,Beans,Matale,480.0,375.0,305.0,405.0,383.75,72.15434844830912
2023-11-12,275.0,Beans,Matale,375.0,480.0,375.0,315.0,376.25,83.70334521391611
2023-11-19,325.0,Beans,Matale,275.0,375.0,480.0,365.0,363.75,87.59518632131952
2023-11-26,400.0,Beans,Matale,325.0,275.0,375.0,365.0,343.75,55.433894565208824
2023-12-03,530.0,Beans,Matale,400.0,325.0,275.0,285.0,382.5,110.94292827095084
2023-12-10,275.0,Beans,Matale,530.0,400.0,325.0,205.0,382.5,110.94292827095084
2023-12-17,250.0,Beans,Matale,275.0,530.0,400.0,325.0,363.75,128.80055641701765
2023-12-24,275.0,Beans,Matale,250.0,275.0,530.0,310.0,332.5,132.19304066402296
2023-12-31,520.0,Beans,Matale,275.0,250.0,275.0,275.0,330.0,127.21373091507598
2024-01-07,425.0,Beans,Matale,520.0,275.0,250.0,235.0,367.5,127.70408502993686
2024-01-14,410.0,Beans,Matale,425.0,520.0,275.0,305.0,407.5,100.87120500916008
2024-01-21,925.0,Beans,Matale,410.0,425.0,520.0,375.0,570.0,241.62643343254746
2024-01-28,700.0,Beans,Matale,925.0,410.0,425.0,480.0,615.0,245.9335953734936
2024-02-04,700.0,Beans,Matale,700.0,925.0,410.0,375.0,683.75,211.08351427811675
2024-02-11,640.0,Beans,Matale,700.0,700.0,925.0,275.0,741.25,125.72290960680117
2024-02-18,575.0,Beans,Matale,640.0,700.0,700.0,325.0,653.75,59.634302209382156
2024-02-25,550.0,Beans,Matale,575.0,640.0,700.0,400.0,616.25,67.4999999999995
2024-03-03,375.0,Beans,Matale,550.0,575.0,640.0,530.0,535.0,113.21071798494444
2024-03-10,375.0,Beans,Matale,375.0,550.0,575.0,275.0,468.75,108.7332362558323
2024-03-17,280.0,Beans,Matale,375.0,375.0,550.0,250.0,395.0,112.62030604350768
2024-03-24,135.0,Beans,Matale,280.0,375.0,375.0,275.0,291.25,113.38540470448581
2024-03-31,85.0,Beans,Matale,135.0,280.0,375.0,520.0,218.75,133.00219296437703
2024-04-07,90.0,Beans,Matale,85.0,135.0,280.0,425.0,147.5,91.15005942583586
2024-04-14,120.0,Beans,Matale,90.0,85.0,135.0,410.0,107.5,23.979157616565427
2024-04-21,120.0,Beans,Matale,120.0,90.0,85.0,925.0,103.75,18.87458608817923
2024-04-28,120.0,Beans,Matale,120.0,120.0,90.0,700.0,112.5,15.000000000002872
2024-05-05,130.0,Beans,Matale,120.0,120.0,120.0,700.0,122.5,5.000000000008306
2024-05-12,170.0,Beans,Matale,130.0,120.0,120.0,640.0,135.0,23.804761428477832
2024-05-19,210.0,Beans,Matale,170.0,130.0,120.0,575.0,157.5,41.1298755975111
2024-05-26,390.0,Beans,Matale,210.0,170.0,130.0,550.0,225.0,114.74609652039027
2024-06-02,615.0,Beans,Matale,390.0,210.0,170.0,375.0,346.25,203.11634596949608
2024-06-09,400.0,Beans,Matale,615.0,390.0,210.0,375.0,403.75,165.6992757980553
2024-06-16,475.0,Beans,Matale,400.0,615.0,390.0,280.0,470.0,103.84282995630133
2024-06-23,540.0,Beans,Matale,475.0,400.0,615.0,135.0,507.5,91.6969646898593
2024-06-30,425.0,Beans,Matale,540.0,475.0,400.0,85.0,460.0,61.779176642835324
2024-07-07,415.0,Beans,Matale,425.0,540.0,475.0,90.0,463.75,57.20941064778284
2024-07-14,475.0,Beans,Matale,415.0,425.0,540.0,120.0,463.75,57.20941064778284
2024-07-21,475.0,Beans,Matale,475.0,415.0,425.0,120.0,447.5,32.01562118716404
2024-07-28,575.0,Beans,Matale,475.0,475.0,415.0,120.0,485.0,66.3324958071078
2024-08-04,525.0,Beans,Matale,575.0,475.0,475.0,130.0,512.5,47.87135538781655
2024-08-11,400.0,Beans,Matale,525.0,575.0,475.0,170.0,493.75,74.6519702798703
2024-08-18,375.0,Beans,Matale,400.0,525.0,575.0,210.0,468.75,96.55525188547045
2024-08-25,375.0,Beans,Matale,375.0,400.0,525.0,390.0,418.75,71.80703308172532
2024-09-01,275.0,Beans,Matale,375.0,375.0,400.0,615.0,356.25,55.43389456520875
2024-09-08,200.0,Beans,Matale,275.0,375.0,375.0,400.0,306.25,85.08574106942574
2024-09-15,175.0,Beans,Matale,200.0,275.0,375.0,475.0,256.25,89.84941105353283
2024-09-22,175.0,Beans,Matale,175.0,200.0,275.0,540.0,206.25,47.324236215002884
2024-09-29,225.0,Beans,Matale,175.0,175.0,200.0,425.0,193.75,23.935677693909724
2024-10-06,305.0,Beans,Matale,225.0,175.0,175.0,415.0,220.0,61.37317546507366
2024-10-13,250.0,Beans,Matale,305.0,225.0,175.0,475.0,238.75,54.06400527769575
2024-10-20,315.0,Beans,Matale,250.0,305.0,225.0,475.0,273.75,43.277207241996365
2024-10-27,325.0,Beans,Matale,315.0,250.0,305.0,575.0,298.75,33.509948771472246
2024-11-03,280.0,Beans,Matale,325.0,315.0,250.0,525.0,292.5,34.27827300200565
2024-11-10,260.0,Beans,Matale,280.0,325.0,315.0,400.0,295.0,30.276503540975394
2024-11-17,375.0,Beans,Matale,260.0,280.0,325.0,375.0,310.0,51.15336417740959
2024-11-24,425.0,Beans,Matale,375.0,260.0,280.0,375.0,335.0,78.20912137766722
2024-12-01,405.0,Beans,Matale,425.0,375.0,260.0,275.0,366.25,73.75353098891836
2024-12-08,615.0,Beans,Matale,405.0,425.0,375.0,200.0,455.0,108.62780491200206
2024-12-15,475.0,Beans,Matale,615.0,405.0,425.0,175.0,480.0,94.69248474227847
2024-12-22,240.0,Beans,Matale,475.0,615.0,405.0,175.0,433.75,155.9046182766886
2024-12-29,395.0,Beans,Matale,240.0,475.0,615.0,225.0,431.25,156.59794592096875
2025-01-05,355.0,Beans,Matale,395.0,240.0,475.0,305.0,366.25,97.8412830387392
2025-01-12,315.0,Beans,Matale,355.0,395.0,240.0,250.0,326.25,66.12803238163593
2025-01-19,260.0,Beans,Matale,315.0,355.0,395.0,315.0,331.25,57.644745351737726
2025-01-26,425.0,Beans,Matale,260.0,315.0,355.0,325.0,338.75,69.44722216666902
2025-02-02,515.0,Beans,Matale,425.0,260.0,315.0,280.0,378.75,113.82552437832214
2025-02-09,425.0,Beans,Matale,515.0,425.0,260.0,260.0,406.25,106.33085159068368
2025-02-16,415.0,Beans,Matale,425.0,515.0,425.0,375.0,445.0,46.904157598234136
2025-02-23,415.0,Beans,Matale,415.0,425.0,515.0,425.0,442.5,48.562674281111406
2025-03-02,190.0,Beans,Matale,415.0,415.0,425.0,405.0,361.25,114.26394882026443
2025-03-09,145.0,Beans,Matale,190.0,415.0,415.0,615.0,291.25,144.0702953422392
2025-03-16,400.0,Beans,Matale,145.0,190.0,415.0,475.0,287.5,139.91068579633233
2025-03-23,400.0,Beans,Matale,400.0,145.0,190.0,240.0,283.75,135.4852390483924
2025-03-30,400.0,Beans,Matale,400.0,400.0,145.0,395.0,336.25,127.50000000000007
2025-04-06,565.0,Beans,Matale,400.0,400.0,400.0,355.0,441.25,82.5
2025-04-13,415.0,Beans,Matale,565.0,400.0,400.0,315.0,445.0,80.31189202104505
2025-04-20,370.0,Beans,Matale,415.0,565.0,400.0,260.0,437.5,87.03447592764606
2025-04-27,325.0,Beans,Matale,370.0,415.0,565.0,425.0,418.75,104.19332992087354
2025-05-04,475.0,Beans,Matale,325.0,370.0,415.0,515.0,396.25,64.08002808988148
2025-05-11,600.0,Beans,Matale,475.0,325.0,370.0,425.0,442.5,122.37238250520417
2025-05-18,425.0,Beans,Matale,600.0,475.0,325.0,415.0,456.25,114.33685611676869
2025-05-25,250.0,Beans,Matale,425.0,600.0,475.0,415.0,437.5,145.0574598794101
2025-06-01,250.0,Beans,Matale,250.0,425.0,600.0,190.0,381.25,167.54974385735918
2025-06-08,475.0,Beans,Matale,250.0,250.0,425.0,145.0,350.0,117.26039399558574
2025-06-15,400.0,Beans,Matale,475.0,250.0,250.0,400.0,343.75,112.5
2025-06-22,475.0,Beans,Matale,400.0,475.0,250.0,400.0,400.0,106.06601717798213
2025-06-29,515.0,Beans,Matale,475.0,400.0,475.0,400.0,466.25,48.023431780746364
2025-07-06,475.0,Beans,Matale,515.0,475.0,400.0,565.0,466.25,48.023431780746364
2025-07-13,350.0,Beans,Matale,475.0,515.0,475.0,415.0,453.75,71.6908873800104
2025-07-20,365.0,Beans,Matale,350.0,475.0,515.0,370.0,426.25,81.2788410350443
2025-07-27,380.0,Beans,Matale,365.0,350.0,475.0,325.0,392.5,56.34713834792324
2025-08-03,525.0,Beans,Matale,380.0,365.0,350.0,475.0,405.0,80.93207028119325
2025-08-10,575.0,Beans,Matale,525.0,380.0,365.0,600.0,461.25,104.67210707729163
2025-08-17,600.0,Beans,Matale,575.0,525.0,380.0,425.0,520.0,98.40392946083678
2025-08-24,475.0,Beans,Matale,600.0,575.0,525.0,250.0,543.75,55.43389456520869
2025-08-31,410.0,Beans,Matale,475.0,600.0,575.0,250.0,515.0,88.411914732499
2025-09-07,305.0,Beans,Matale,410.0,475.0,600.0,475.0,447.5,123.4571450612182
2025-09-14,300.0,Beans,Matale,305.0,410.0,475.0,400.0,372.5,85.097982741465
2025-09-21,280.0,Beans,Matale,300.0,305.0,410.0,475.0,323.75,58.50569772822707
2025-09-28,300.0,Beans,Matale,280.0,300.0,305.0,515.0,296.25,11.086778913042053
2025-10-05,275.0,Beans,Matale,300.0,280.0,300.0,475.0,288.75,13.149778198383187
2025-10-12,275.0,Beans,Matale,275.0,300.0,280.0,350.0,282.5,11.902380714238383
2025-10-19,205.0,Beans,Matale,275.0,275.0,300.0,365.0,263.75,40.901303972693505
2025-10-26,225.0,Beans,Matale,205.0,275.0,275.0,380.0,245.0,35.59026084010446
2025-11-02,325.0,Beans,Matale,225.0,205.0,275.0,525.0,257.5,53.77421934967232
2025-11-09,325.0,Beans,Matale,325.0,225.0,205.0,575.0,270.0,64.03124237432854
2025-11-16,250.0,Beans,Matale,325.0,325.0,225.0,600.0,281.25,51.538820320220815
2025-11-23,250.0,Beans,Matale,250.0,325.0,325.0,475.0,287.5,43.301270189221995
2025-11-30,500.0,Beans,Matale,250.0,250.0,325.0,410.0,331.25,117.92476415070757
2025-12-07,750.0,Beans,Matale,500.0,250.0,250.0,305.0,437.5,239.35677693908454
2021-01-10,95.0,Cabbage,Kandy,,,,,,
2021-01-17,210.0,Cabbage,Kandy,95.0,,,,,
2021-01-24,325.0,Cabbage,Kandy,210.0,95.0,,,,
2021-01-31,440.0,Cabbage,Kandy,325.0,210.0,95.0,,267.5,148.46436160461766
2021-02-07,342.5,Cabbage,Kandy,440.0,325.0,210.0,,329.375,94.30391914796895
2021-02-14,245.0,Cabbage,Kandy,342.5,440.0,325.0,,338.125,80.08784239820673
2021-02-21,70.0,Cabbage,Kandy,245.0,342.5,440.0,,274.375,157.80228927363507
2021-02-28,55.0,Cabbage,Kandy,70.0,245.0,342.5,,178.125,139.45392010744385
2021-03-07,60.0,Cabbage,Kandy,55.0,70.0,245.0,,107.5,91.87854301558482
2021-03-14,65.0,Cabbage,Kandy,60.0,55.0,70.0,,62.5,6.454972243679153
2021-03-21,70.0,Cabbage,Kandy,65.0,60.0,55.0,,62.5,6.454972243679153
2021-03-28,65.0,Cabbage,Kandy,70.0,65.0,60.0,,65.0,4.0824829046388285
2021-04-04,85.0,Cabbage,Kandy,65.0,70.0,65.0,,71.25,9.46484724300054
2021-04-11,90.0,Cabbage,Kandy,85.0,65.0,70.0,95.0,77.5,11.902380714238152
2021-04-18,77.5,Cabbage,Kandy,90.0,85.0,65.0,210.0,79.375,10.873323625583316
2021-04-25,65.0,Cabbage,Kandy,77.5,90.0,85.0,325.0,79.375,10.873323625583316
2021-05-02,65.0,Cabbage,Kandy,65.0,77.5,90.0,440.0,74.375,11.967838846954296
2021-05-09,95.0,Cabbage,Kandy,65.0,65.0,77.5,342.5,75.625,14.19727086450074
2021-05-16,55.0,Cabbage,Kandy,95.0,65.0,65.0,245.0,70.0,17.32050807568882
2021-05-23,75.0,Cabbage,Kandy,55.0,95.0,65.0,70.0,72.5,17.078251276599378
2021-05-30,70.0,Cabbage,Kandy,75.0,55.0,95.0,55.0,73.75,16.520189667999222
2021-06-06,65.0,Cabbage,Kandy,70.0,75.0,55.0,60.0,66.25,8.539125638299762
2021-06-13,67.0,Cabbage,Kandy,65.0,70.0,75.0,65.0,69.25,4.349329450233487
2021-06-20,69.0,Cabbage,Kandy,67.0,65.0,70.0,70.0,67.75,2.217355782608718
2021-06-27,71.0,Cabbage,Kandy,69.0,67.0,65.0,65.0,68.0,2.5819888974719314
2021-07-04,73.0,Cabbage,Kandy,71.0,69.0,67.0,85.0,70.0,2.5819888974719314
2021-07-11,75.0,Cabbage,Kandy,73.0,71.0,69.0,90.0,72.0,2.5819888974719314
2021-07-18,85.0,Cabbage,Kandy,75.0,73.0,71.0,77.5,76.0,6.218252702059343
2021-07-25,90.0,Cabbage,Kandy,85.0,75.0,73.0,65.0,80.75,8.098353742170996
2021-08-01,110.0,Cabbage,Kandy,90.0,85.0,75.0,65.0,90.0,14.719601443879803
2021-08-08,92.5,Cabbage,Kandy,110.0,90.0,85.0,95.0,94.375,10.87332362558332
2021-08-15,101.25,Cabbage,Kandy,92.5,110.0,90.0,55.0,98.4375,9.092980351164758
2021-08-22,110.0,Cabbage,Kandy,101.25,92.5,110.0,75.0,103.4375,8.37748719286806
2021-08-29,103.33333333333333,Cabbage,Kandy,110.0,101.25,92.5,70.0,101.77083333333333,7.219884771318225
2021-09-05,96.66666666666667,Cabbage,Kandy,103.33333333333333,110.0,101.25,65.0,102.8125,5.542084361869258
2021-09-12,90.0,Cabbage,Kandy,96.66666666666667,103.33333333333333,110.0,67.0,100.0,8.606629658238802
2021-09-19,80.0,Cabbage,Kandy,90.0,96.66666666666667,103.33333333333333,69.0,92.5,9.953596037316151
2021-09-26,80.0,Cabbage,Kandy,80.0,90.0,96.66666666666667,71.0,86.66666666666667,8.164965809277366
2021-10-03,80.0,Cabbage,Kandy,80.0,80.0,90.0,73.0,82.5,5.000000000000154
2021-10-10,70.0,Cabbage,Kandy,80.0,80.0,80.0,75.0,77.5,5.0
2021-10-17,60.0,Cabbage,Kandy,70.0,80.0,80.0,85.0,72.5,9.574271077563383
2021-10-24,80.0,Cabbage,Kandy,60.0,70.0,80.0,90.0,72.5,9.574271077563383
2021-10-31,90.0,Cabbage,Kandy,80.0,60.0,70.0,110.0,75.0,12.909944487358057
2021-11-07,90.0,Cabbage,Kandy,90.0,80.0,60.0,92.5,80.0,14.142135623730951
2021-11-14,90.0,Cabbage,Kandy,90.0,90.0,80.0,101.25,87.5,4.999999999999995
2021-11-21,120.0,Cabbage,Kandy,90.0,90.0,90.0,110.0,97.5,15.0
2021-11-28,195.0,Cabbage,Kandy,120.0,90.0,90.0,103.33333333333333,123.75,49.56056900399752
2021-12-05,145.0,Cabbage,Kandy,195.0,120.0,90.0,96.66666666666667,137.5,44.44097208657794
2021-12-12,95.0,Cabbage,Kandy,145.0,195.0,120.0,90.0,138.75,42.69562819149833
2021-12-19,285.0,Cabbage,Kandy,95.0,145.0,195.0,80.0,180.0,81.03497187428812
2021-12-26,285.0,Cabbage,Kandy,285.0,95.0,145.0,80.0,202.5,97.42518497116988
2022-01-02,285.0,Cabbage,Kandy,285.0,285.0,95.0,80.0,237.5,95.0
2022-01-09,305.0,Cabbage,Kandy,285.0,285.0,285.0,70.0,290.0,10.0
2022-01-16,177.5,Cabbage,Kandy,305.0,285.0,285.0,60.0,263.125,57.85668356666612
2022-01-23,190.0,Cabbage,Kandy,177.5,305.0,285.0,80.0,239.375,64.94789578320969
2022-01-30,160.0,Cabbage,Kandy,190.0,177.5,305.0,90.0,208.125,65.74493009604112
